age,salary,experience_years,education_level,department,city,gender,score,last_promotion_years,joining_year,projects_completed,overtime_hours, leaves_taken,performance_rating,work_life_balance,travel_frequency
28,112906.0,36.0,High School,Sales,Delhi,Female,25.072887924432486,4,2016,26,6,37,2,1.0474492457577886,Often
30,36532.0,3.0,PhD,Finance,Pune,Other,6.755865131734506,9,2011,13,12,3,5,3.906079901814949,Rarely
63,142689.0,1.0,High School,Sales,Delhi,Female,32.99649593835557,10,2023,1,19,14,2,3.388232602579135,Rarely
62,102357.0,34.0,Bachelor,Sales,Pune,Other,96.90032621742931,3,2023,34,1,20,1,3.0556370031078686,Often
18,63162.0,2.0,Master,Sales,Hyderabad,Female,79.2927612751995,1,2022,42,25,20,4,4.637133609302191,Often
57,23749.0,3.0,PhD,Sales,Mumbai,Male,48.03330798101434,11,2019,6,18,21,4,4.318350974574804,Rarely
61,31353.0,37.0,Master,HR,Hyderabad,Other,30.533042172568024,14,2011,15,18,13,5,2.6750820632217036,Often
36,132313.0,11.0,Master,Sales,Pune,Female,42.33060985474687,8,2014,21,2,34,1,1.026801137987277,Very Often
29,48477.0,18.0,Bachelor,IT,,Other,1.7365608230642149,0,2015,27,2,3,4,3.8423057872588995,Rarely
25,44570.0,9.0,High School,Sales,Mumbai,Male,71.83704814413359,7,2022,31,25,34,4,1.1909045721180727,Rarely
25,106373.0,0.0,Bachelor,HR,Hyderabad,Female,9.96442715518432,3,2017,6,5,31,4,2.1122156944213053,Very Often
62,31437.0,16.0,High School,Marketing,Mumbai,Female,51.90375768743072,8,2021,21,12,27,3,2.972138119145971,Very Often
29,58104.0,15.0,PhD,Marketing,Pune,Other,56.58450528625697,2,2013,42,13,11,4,1.397364959973637,Very Often
65,83370.0,8.0,Bachelor,Marketing,Pune,Male,0.16897743022938894,6,2011,1,5,29,3,3.71708637978994,Often
50,24551.0,8.0,Bachelor,Finance,,Male,97.98786259774313,14,2010,7,26,8,2,2.285476126822215,Very Often
62,88359.0,8.0,Master,IT,Delhi,Female,30.213903768888663,2,2014,6,8,18,5,2.4466428609524415,Very Often
43,,11.0,Bachelor,HR,Pune,Other,7.722425099211582,14,2020,37,23,15,5,3.59329928055112,Often
56,32916.0,14.0,High School,Marketing,,Female,85.43885582594902,9,2020,47,9,29,3,2.5929676007704643,Very Often
45,146150.0,1.0,Bachelor,HR,Mumbai,Female,15.195260405134526,11,2007,20,15,0,1,1.898278933788211,Rarely
22,100703.0,10.0,Bachelor,HR,Mumbai,Other,2.4955136224488528,6,2016,42,22,22,3,1.7070324663849399,Very Often
25,61445.0,10.0,PhD,Finance,Pune,Male,49.469067959289724,1,2007,21,14,11,4,3.8961677287834715,Very Often
42,67636.0,7.0,High School,Marketing,Hyderabad,Female,12.991698579757339,2,2003,34,11,4,1,4.002339661679607,Often
44,93927.0,31.0,Master,Sales,Delhi,Female,98.24230663538808,7,2009,17,27,19,5,1.782800886592351,Often
63,98194.0,5.0,High School,HR,Mumbai,Other,1.0410986612515827,6,2005,8,12,2,2,2.276026150192922,Very Often
40,49685.0,19.0,PhD,Marketing,Mumbai,Other,5.119734418863198,10,2005,48,17,1,2,4.826432490189213,Very Often
47,71134.0,38.0,High School,HR,Delhi,Female,83.3283966398969,2,2016,1,25,19,3,4.9369173958518076,Rarely
62,108916.0,34.0,High School,Finance,Mumbai,Male,23.97516960380259,7,2007,41,1,1,3,3.341231521593061,Often
64,127967.0,7.0,Bachelor,Finance,Hyderabad,Other,91.15967533839442,12,2012,41,13,39,3,4.02778222046272,Rarely
40,114455.0,33.0,Bachelor,Sales,Mumbai,Female,31.11370534749598,8,2014,16,16,34,3,3.993012920562367,Rarely
66,147763.0,18.0,High School,Finance,,Male,6.978265136040573,1,2003,39,22,3,5,2.582245893883463,Very Often
64,87847.0,6.0,High School,Marketing,Pune,Other,1.0591799041535621,1,2024,19,22,35,4,1.1937153748184532,Very Often
37,59993.0,30.0,Master,Finance,Hyderabad,Other,28.256727705717587,14,2014,5,0,39,5,3.962815521567263,Very Often
35,64333.0,17.0,PhD,Sales,Hyderabad,Female,,6,2022,10,21,5,2,1.5430935296877153,Rarely
35,128574.0,39.0,Bachelor,IT,Pune,Other,,10,2013,4,10,13,2,2.1619937308271093,Rarely
19,78865.0,13.0,Bachelor,HR,Bangalore,Female,58.11072025438943,7,2010,9,13,14,2,2.262174176541305,Often
21,99096.0,38.0,Bachelor,HR,Delhi,Other,,14,2019,22,11,36,4,2.3963684502406317,Often
47,69756.0,35.0,Bachelor,Marketing,Hyderabad,Male,39.01535293624114,4,2016,32,22,32,4,2.862727521457628,Often
50,142863.0,16.0,High School,Sales,Bangalore,Male,26.14109481981066,1,2024,39,13,18,1,3.006442777973166,Often
53,81192.0,36.0,High School,Sales,Delhi,Other,52.90452054410628,13,2009,35,16,11,4,2.9340957815128474,Often
35,80686.0,8.0,Master,Sales,Hyderabad,Female,23.012262196814383,9,2005,38,11,8,2,1.6514032726237629,Often
54,68733.0,19.0,Bachelor,HR,Mumbai,Other,13.482208615647052,4,2005,46,5,18,4,3.5952117804251507,Rarely
36,124089.0,27.0,Bachelor,Finance,Hyderabad,Female,89.06470820480449,2,2000,33,25,31,4,4.160902148879428,Very Often
64,,19.0,High School,HR,Delhi,Other,39.055498303055245,12,2004,16,8,27,4,2.846963041751421,Often
45,50492.0,35.0,Master,HR,Bangalore,Male,7.693035022099181,8,2003,25,11,27,3,4.353278892019629,Rarely
57,40981.0,26.0,High School,HR,Mumbai,Female,23.032275456633144,1,2010,47,16,30,4,2.7770273851107143,Rarely
37,44143.0,7.0,Bachelor,Finance,Delhi,Male,30.99429482008168,8,2016,26,15,35,3,3.2732757798931247,Very Often
66,97603.0,31.0,Bachelor,IT,,Male,76.96463093485407,1,2006,45,1,12,2,1.2781990505995395,Often
50,109452.0,0.0,PhD,Marketing,Hyderabad,Male,2.2255494529349162,0,2019,2,17,32,1,1.5873828038441857,Very Often
29,80277.0,,PhD,IT,Pune,Other,47.824948847811434,9,2002,18,15,17,5,4.069332944544543,Very Often
68,127044.0,8.0,PhD,IT,Pune,Female,40.769248535671785,5,2001,7,9,28,1,1.996713794695986,Very Often
32,131957.0,19.0,Master,HR,Mumbai,Male,96.84004016349243,10,2007,16,18,38,5,1.375106081485896,Often
58,69990.0,31.0,High School,IT,Delhi,Female,18.00750122966115,5,2004,49,29,7,2,3.2729896473001014,Often
56,148406.0,1.0,Bachelor,HR,Bangalore,Female,62.78707461637188,3,2024,0,3,21,3,1.3775678557996116,Often
19,82888.0,31.0,Bachelor,HR,Mumbai,Male,20.21968850927296,12,2004,6,6,0,4,3.736296005421156,Rarely
46,89351.0,8.0,Master,Marketing,Mumbai,Other,54.8422054171841,1,2009,35,15,30,3,3.7566982042597914,Rarely
58,117372.0,29.0,Bachelor,Sales,Hyderabad,Male,55.506323251378916,12,2011,2,18,19,5,2.8122317785475017,Rarely
27,69999.0,19.0,Bachelor,HR,Bangalore,Male,7.5346729858452255,9,2016,18,22,35,4,3.743068044984039,Often
19,123013.0,37.0,High School,IT,Delhi,Female,45.645129419723176,11,2013,41,4,22,5,4.197495066524132,Very Often
68,122811.0,0.0,PhD,Marketing,Delhi,Other,46.11561079599631,10,2004,26,4,16,5,1.790701245580761,Very Often
28,124879.0,4.0,PhD,IT,Delhi,Female,31.913667414214654,2,2004,2,22,9,4,3.598132814468341,Rarely
30,90309.0,34.0,Master,Sales,Mumbai,Other,27.71585536876544,12,2023,33,22,8,1,3.7693891372672894,Very Often
27,32446.0,35.0,PhD,Finance,Hyderabad,Male,22.429797411620488,5,2005,4,6,16,1,1.7778053275394878,Rarely
31,,0.0,PhD,Sales,Mumbai,Other,0.5941071874669746,3,2014,48,24,2,5,3.907506470980494,Very Often
35,139156.0,13.0,Master,Marketing,Pune,Female,0.18162844889733076,4,2004,36,16,32,2,3.878185888765047,Often
68,,8.0,Master,Sales,Pune,Male,58.978721079059426,10,2007,45,0,0,3,1.6290105192446482,Rarely
26,68632.0,29.0,PhD,Sales,Delhi,Other,29.14639111406875,8,2000,15,2,19,1,2.269710532393319,Rarely
56,41576.0,23.0,High School,Marketing,,Other,16.788865578320046,4,2020,13,15,1,4,4.764609548478388,Very Often
45,23320.0,3.0,Master,Marketing,Delhi,Female,68.47352055122997,9,2002,29,21,15,5,1.2845740106272991,Often
20,30750.0,13.0,Bachelor,IT,Delhi,Other,,14,2020,31,1,8,3,1.9157870214586503,Often
37,123002.0,24.0,Master,HR,Mumbai,Male,91.49582768812512,10,2018,44,24,13,3,3.3152027822818635,Often
23,73463.0,,Bachelor,Finance,Delhi,Other,83.10169370720031,7,2014,11,0,0,5,4.874803205580136,Often
44,46572.0,24.0,Master,Finance,Delhi,Female,72.6729191099967,1,2003,26,29,34,3,2.0285794155248897,Rarely
19,138361.0,9.0,Master,Finance,Hyderabad,Other,12.658195718501442,11,2024,25,20,17,2,4.267123899760205,Often
46,37948.0,34.0,PhD,Sales,Hyderabad,Male,66.60887389587626,13,2001,47,6,0,5,2.4694168724591843,Very Often
55,146898.0,6.0,PhD,Marketing,Hyderabad,Male,69.39264429376296,5,2016,28,9,4,3,2.4099439732133496,Rarely
20,136528.0,12.0,PhD,Marketing,Delhi,Other,76.33325899747106,10,2011,22,2,10,3,4.984227783266267,Very Often
33,58826.0,3.0,High School,Marketing,,Other,26.313272375740926,10,2019,48,29,37,1,4.2688682108396385,Often
47,109051.0,35.0,PhD,HR,Hyderabad,Male,64.02975036637513,5,2007,21,17,23,3,1.994114978881444,Rarely
57,47867.0,13.0,PhD,Marketing,Bangalore,Female,61.82784582825398,4,2004,19,28,38,3,1.7426085351384102,Very Often
19,80231.0,17.0,Master,Marketing,Bangalore,Male,38.53100498114925,14,2024,37,2,31,1,1.3363237554124607,Often
34,86262.0,7.0,Master,Sales,Pune,Other,66.35069803688079,5,2009,45,27,15,5,2.930806129049297,Rarely
58,111356.0,31.0,High School,IT,Mumbai,Other,8.66955613163649,13,2018,15,6,2,1,2.3380361883630165,Often
29,,26.0,Bachelor,Finance,Mumbai,Female,64.35050211219884,4,2008,30,14,7,4,2.5232863057279538,Often
52,92233.0,36.0,Master,Sales,Hyderabad,Male,60.601558421266645,1,2015,2,0,31,4,2.725637338253186,Often
60,64678.0,22.0,Master,Sales,Pune,Male,21.06244072540878,4,2000,20,23,21,2,4.964174123445957,Often
18,127561.0,6.0,Bachelor,Sales,Pune,Female,81.8213619519869,0,2014,38,18,16,3,1.0114902535082422,Very Often
62,32963.0,11.0,High School,Finance,Bangalore,Male,87.44140002627032,2,2001,4,4,26,4,2.704257963040588,Often
32,84360.0,24.0,Master,Sales,Pune,Female,21.04839472536595,13,2024,19,25,2,5,1.2598919092516652,Rarely
43,69434.0,2.0,PhD,IT,Delhi,Male,7.596108423720349,6,2013,22,26,25,5,3.6920636420749973,Very Often
54,86617.0,25.0,High School,Marketing,Hyderabad,Female,60.35754635415495,3,2024,31,20,34,4,1.2017151957630192,Often
38,40269.0,,Bachelor,IT,Delhi,Female,,7,2020,41,21,12,1,4.067324951142986,Rarely
66,137569.0,35.0,Bachelor,Marketing,Mumbai,Female,42.75942292620577,2,2015,8,6,16,2,4.471140259480497,Rarely
48,96312.0,14.0,PhD,Marketing,Bangalore,Other,76.10083300436972,6,2009,2,10,29,1,4.883206308964645,Very Often
42,117352.0,31.0,PhD,Sales,Delhi,Other,,13,2011,26,0,28,2,1.4834826961240353,Very Often
40,99732.0,28.0,PhD,Sales,Hyderabad,Other,47.76637193761967,1,2012,26,21,13,4,4.915565910669118,Very Often
41,137658.0,9.0,High School,Finance,Delhi,Male,,13,2019,9,1,29,1,2.6493430571019068,Very Often
55,127648.0,20.0,Bachelor,HR,Delhi,Female,59.62671345383781,7,2008,15,13,36,4,3.530315275614245,Often
45,101494.0,15.0,PhD,IT,Pune,Male,65.39658721298393,14,2001,23,9,37,2,1.0001901557978314,Very Often
38,108905.0,18.0,PhD,Finance,Bangalore,Male,,12,2018,22,2,8,5,2.4810352778534153,Very Often
60,97225.0,28.0,Bachelor,Finance,Mumbai,Female,,2,2014,8,13,31,1,2.4115864445598985,Rarely
35,102867.0,17.0,Master,IT,Hyderabad,Other,52.432763351893094,12,2014,1,4,3,4,3.015223355996903,Very Often
53,,15.0,High School,IT,Hyderabad,Male,44.71315003893655,5,2023,5,16,5,2,1.5303696026328106,Rarely
52,144597.0,0.0,Master,Marketing,Mumbai,Male,66.44404611626308,1,2000,36,6,0,5,3.7607434562076945,Often
62,98972.0,1.0,PhD,HR,Hyderabad,Male,6.394306370316471,6,2017,34,0,24,1,3.382810143559143,Rarely
26,85602.0,14.0,High School,Sales,Pune,Other,88.40129316995248,12,2020,6,23,39,2,1.8499513099183207,Often
55,116261.0,38.0,Master,HR,Delhi,Female,51.11574042382784,3,2006,14,10,37,1,4.934544456049789,Rarely
47,110748.0,27.0,Bachelor,HR,Pune,Female,87.704544496999,5,2009,20,27,2,1,1.0223720662101203,Rarely
61,143193.0,0.0,PhD,Sales,Pune,Male,34.0237131863138,1,2008,37,5,20,3,2.343672279750034,Very Often
51,146277.0,4.0,High School,HR,Pune,Female,65.35222146406274,2,2018,35,15,13,4,2.046899415622995,Rarely
49,53332.0,21.0,High School,Finance,Mumbai,Other,95.67251493094109,14,2010,22,26,29,3,3.2401571717311204,Often
20,144481.0,35.0,High School,Finance,Bangalore,Female,94.33791907097796,2,2003,28,13,1,1,4.553598568545112,Rarely
20,110937.0,12.0,High School,Sales,Mumbai,Male,94.4102754771217,3,2000,12,16,21,2,3.6311006113504356,Very Often
45,149529.0,0.0,PhD,Sales,Mumbai,Male,4.2946840516931655,0,2011,4,14,12,4,1.1903773013386107,Very Often
61,98929.0,15.0,PhD,IT,Pune,Female,40.30160009745227,12,2000,46,13,24,2,4.453593043293001,Often
32,89206.0,21.0,Bachelor,IT,,Male,6.078125744776552,5,2016,38,6,10,2,2.0603202195019152,Very Often
58,111137.0,31.0,Bachelor,HR,Mumbai,Other,30.947701327508238,10,2019,38,9,9,5,1.4412972110044908,Rarely
40,22251.0,15.0,Bachelor,HR,Bangalore,Other,17.457809509382894,5,2008,41,18,36,1,2.7302158860621746,Often
57,65717.0,14.0,Master,Sales,Pune,Other,62.013742411189554,3,2007,44,6,24,2,4.594845559607698,Very Often
28,119108.0,11.0,Bachelor,HR,Mumbai,Other,78.07461512653963,7,2003,42,14,34,1,1.1383350604878486,Rarely
65,47027.0,0.0,PhD,Marketing,Bangalore,Male,51.33469652634014,4,2007,0,26,18,3,3.5026451515067625,Very Often
49,117382.0,16.0,Master,Finance,Hyderabad,Male,79.54730732978825,9,2022,19,23,27,3,2.3299870228894584,Very Often
53,106551.0,27.0,PhD,HR,Mumbai,Female,1.2813296606231206,13,2021,42,25,9,2,3.4902913645426272,Often
50,29583.0,,Master,HR,Mumbai,Male,82.04763646591957,3,2009,0,13,14,1,2.0653839533500875,Often
41,70387.0,8.0,Bachelor,IT,Mumbai,Female,17.836022468880653,6,2017,34,14,31,5,4.868384559635442,Often
56,,21.0,Bachelor,Marketing,Bangalore,Male,46.09359014047739,9,2014,39,18,2,4,1.4553211414879756,Rarely
51,32224.0,25.0,Bachelor,HR,Delhi,Female,44.25856159031684,14,2018,44,20,23,3,1.6319759175408337,Very Often
45,80624.0,11.0,Master,Finance,Mumbai,Female,87.31555291648469,9,2019,6,25,9,3,1.1826707488363128,Often
54,,6.0,PhD,HR,Hyderabad,Other,96.59791472839676,7,2022,34,15,29,5,4.1799913578899766,Rarely
24,124320.0,14.0,High School,Sales,Hyderabad,Female,25.512096653753215,1,2023,33,1,32,2,1.3758272339284066,Rarely
21,116372.0,37.0,PhD,Marketing,Pune,Female,6.741317259320101,12,2010,49,29,24,3,2.1064940641343854,Rarely
54,49299.0,20.0,Bachelor,HR,Delhi,Female,65.05217824548465,0,2023,4,1,38,3,1.8224053061934025,Very Often
18,98572.0,13.0,Master,Marketing,,Female,50.28405867532084,5,2003,28,0,38,4,2.4141348954145774,Often
18,105469.0,1.0,Master,HR,Bangalore,Female,56.57051419106944,1,2008,49,15,24,5,4.063126608475358,Very Often
64,97928.0,7.0,Bachelor,Finance,,Other,4.627021276999987,10,2007,47,18,37,5,4.800768111776288,Rarely
37,149518.0,5.0,Master,Finance,Bangalore,Female,77.53098216179458,7,2015,26,3,11,1,4.515480062539137,Very Often
36,93474.0,36.0,Bachelor,Marketing,Pune,Female,23.235341508729768,12,2012,6,2,3,5,4.364662970073166,Often
46,24141.0,36.0,PhD,IT,Delhi,Female,33.49367809112771,4,2004,0,10,27,4,2.6698827263554312,Rarely
27,43350.0,,Master,IT,,Male,22.835371254937385,1,2012,8,23,19,5,4.20727480640265,Very Often
35,95082.0,5.0,High School,Sales,Pune,Male,94.59445605920519,10,2018,46,16,9,1,4.108603751773828,Often
45,90871.0,25.0,Master,IT,Delhi,Other,16.872181654058515,11,2001,0,4,30,4,1.9901227744381025,Often
52,25077.0,38.0,Bachelor,Marketing,Delhi,Female,73.23190040181696,4,2011,26,22,18,3,2.0495818651882725,Often
60,66015.0,36.0,High School,IT,Mumbai,Female,24.574729393853666,1,2008,16,28,1,2,2.9959752308003385,Often
64,91147.0,13.0,Bachelor,Sales,Bangalore,Male,42.49196191083093,5,2000,31,8,3,3,4.853910515008933,Rarely
48,79180.0,36.0,Master,HR,Mumbai,Female,99.60618771721226,7,2022,40,0,14,1,1.4316069158094193,Rarely
44,60857.0,7.0,High School,IT,Delhi,Other,10.057674424215712,1,2013,29,24,37,4,4.953599164646441,Very Often
28,121196.0,38.0,High School,Marketing,Bangalore,Female,,5,2006,14,26,32,3,1.635718204809343,Often
66,79840.0,12.0,Master,Marketing,Bangalore,Other,94.60498962688789,5,2016,41,8,17,1,2.942441772956916,Often
66,145463.0,12.0,High School,Sales,Hyderabad,Male,69.82272949292792,0,2022,27,3,39,3,2.2158873665414163,Rarely
55,79902.0,39.0,PhD,Sales,Pune,Other,0.9962189735323479,8,2013,2,15,31,2,2.6790149141722654,Very Often
22,25577.0,27.0,High School,Finance,Hyderabad,Other,82.07985840317805,14,2016,27,14,31,3,4.831334120086977,Very Often
25,40002.0,17.0,High School,Finance,Hyderabad,Other,88.22719276107809,11,2001,4,9,12,3,3.527208946721303,Rarely
51,70711.0,18.0,PhD,Finance,Delhi,Other,98.09341568879339,7,2008,1,4,15,3,2.1900475849579224,Rarely
65,59451.0,37.0,Bachelor,HR,Pune,Other,83.93157477500958,11,2014,37,15,32,1,3.513708113137992,Rarely
69,119811.0,31.0,Bachelor,Marketing,Hyderabad,Other,44.558696730652116,13,2023,15,5,33,4,2.8086166647402973,Rarely
29,69103.0,21.0,PhD,Finance,Hyderabad,Other,68.86496766939297,3,2015,43,15,13,5,4.773439767813533,Rarely
55,48647.0,1.0,High School,Marketing,Bangalore,Other,48.51285119573397,6,2008,16,3,1,1,2.4113798873000305,Rarely
18,54831.0,12.0,Master,Sales,Delhi,Other,35.30183495227131,3,2024,11,21,12,5,3.337898483961629,Very Often
48,138330.0,22.0,PhD,HR,Hyderabad,Male,62.64264931507213,7,2003,25,20,28,5,4.3976869575193165,Rarely
21,120304.0,24.0,Master,Sales,Pune,Other,76.98324396417759,9,2014,48,14,33,3,4.835370155726514,Rarely
66,,27.0,Bachelor,Marketing,Mumbai,Other,63.59007866781931,1,2020,6,2,16,2,4.196672182328484,Very Often
62,148949.0,10.0,PhD,Finance,Mumbai,Female,82.65783676462115,1,2009,23,18,2,5,4.742138489849085,Very Often
67,133870.0,32.0,Master,Sales,,Female,17.637497460007335,2,2006,15,8,29,5,2.8551013890875634,Often
22,115119.0,23.0,High School,IT,Mumbai,Female,37.369455160315944,13,2005,17,4,3,3,4.058002366297794,Often
47,86830.0,1.0,PhD,HR,Bangalore,Other,31.25858127342299,3,2014,7,15,30,2,1.3785985222191255,Very Often
41,100632.0,29.0,Master,Marketing,Bangalore,Male,19.412713966779847,10,2024,26,26,4,3,3.3752536764926497,Rarely
20,56833.0,16.0,PhD,Finance,Pune,Male,44.31743274853509,12,2001,25,2,1,5,1.0540118158830634,Very Often
28,132394.0,39.0,PhD,Sales,Delhi,Female,94.78728728646666,5,2023,30,7,3,1,2.0401860993105143,Rarely
62,112864.0,33.0,Bachelor,HR,Delhi,Female,53.800829170716234,14,2014,17,23,37,5,3.6622387889236614,Rarely
21,44398.0,37.0,Bachelor,Finance,Mumbai,Other,,4,2017,1,13,26,1,1.686248507545101,Rarely
43,144633.0,21.0,High School,Sales,Hyderabad,Male,35.40606183030375,9,2013,40,29,26,4,1.8005695668858075,Very Often
44,81554.0,4.0,Bachelor,Marketing,,Male,61.30757117171277,12,2017,22,28,14,2,1.246873681051091,Rarely
63,70755.0,39.0,Bachelor,IT,Hyderabad,Female,35.27467418130803,9,2002,47,2,38,4,3.9895519600527836,Very Often
60,37706.0,15.0,Bachelor,IT,Pune,Male,53.8346722920669,6,2019,48,15,37,3,2.7917801012691346,Rarely
44,42340.0,12.0,Master,Marketing,Delhi,Female,27.415989345282732,5,2021,41,6,13,5,4.551798706038528,Rarely
59,84994.0,25.0,PhD,HR,Mumbai,Female,34.593127090018584,13,2013,21,8,17,4,2.4490368351085694,Very Often
68,83884.0,30.0,Bachelor,Marketing,Pune,Other,70.57278588363599,14,2005,32,2,28,2,2.7410279802931328,Very Often
67,104361.0,38.0,Master,Sales,Bangalore,Female,58.46183516438875,14,2013,17,7,6,1,2.979683812901171,Rarely
23,37482.0,22.0,PhD,HR,Bangalore,Other,9.348686331337952,3,2001,14,27,37,1,4.443640477614339,Rarely
32,74225.0,,Bachelor,IT,Bangalore,Male,97.31825185060397,10,2021,40,11,23,3,2.1687456154374476,Often
47,78849.0,13.0,Bachelor,Sales,,Male,,9,2015,2,16,37,3,1.2063182713679326,Very Often
59,94854.0,17.0,PhD,Finance,Bangalore,Female,8.293957228166382,8,2023,47,27,5,5,3.5087655657327685,Often
54,61256.0,26.0,Master,Finance,Hyderabad,Female,70.13860487411337,6,2015,22,13,19,4,4.302803575759572,Often
54,129545.0,27.0,Master,Finance,Bangalore,Other,70.80181394308231,0,2020,46,15,35,5,3.225029556636022,Often
59,128721.0,17.0,High School,IT,Pune,Other,1.8935533226771883,7,2016,1,18,9,1,2.2819124138694717,Very Often
54,,15.0,PhD,Marketing,Bangalore,Male,,3,2015,41,27,21,1,3.5218774702929343,Rarely
52,133606.0,15.0,High School,HR,Hyderabad,Male,3.326001477645646,6,2015,3,3,32,4,4.964012913619468,Rarely
40,34650.0,12.0,Master,IT,Bangalore,Female,96.07699938900271,10,2007,25,2,22,5,3.296167071963723,Very Often
23,66118.0,28.0,Bachelor,Sales,Mumbai,Female,69.61425938329354,1,2005,18,12,3,3,2.260865668454156,Often
21,48930.0,,High School,Sales,Hyderabad,Other,18.657810132095143,11,2017,48,8,20,4,1.9744621878735429,Very Often
35,105707.0,25.0,Master,Finance,,Female,15.810478816041906,2,2022,9,12,12,3,4.992906771553799,Rarely
26,149030.0,27.0,Master,HR,Bangalore,Other,56.966230272040896,0,2013,21,28,12,4,4.401687654579811,Very Often
66,120400.0,12.0,Bachelor,Finance,,Male,63.3518725636599,1,2015,5,11,11,3,2.117942122842616,Often
46,31801.0,35.0,PhD,Sales,Bangalore,Male,,10,2007,0,25,23,2,2.0497843669676077,Very Often
30,71360.0,8.0,Master,Sales,Pune,Female,90.33211492135617,4,2017,42,20,34,1,4.214680774734552,Rarely
64,,13.0,High School,Marketing,Mumbai,Other,39.253344405820656,1,2013,15,14,18,4,4.969141393387254,Rarely
69,36559.0,11.0,Bachelor,Marketing,Delhi,Female,84.40848423714895,12,2016,6,2,8,2,2.86241283977688,Rarely
34,52334.0,31.0,PhD,Marketing,Hyderabad,Female,54.238003531673385,5,2021,23,2,12,4,1.909062289476105,Often
62,125473.0,37.0,PhD,Finance,Hyderabad,Other,47.05821406020196,5,2021,34,26,21,1,1.9213743757959745,Rarely
49,33288.0,2.0,PhD,HR,Delhi,Female,69.8970646057788,5,2007,13,1,39,1,4.189406692003331,Rarely
65,42398.0,15.0,Master,Marketing,Mumbai,Other,10.319496134465378,11,2015,3,25,35,3,3.420067725402996,Very Often
39,96230.0,19.0,PhD,IT,Mumbai,Other,26.538650573251253,10,2022,40,5,27,1,3.535005021754164,Very Often
21,32191.0,31.0,Master,Marketing,Bangalore,Female,81.67626854113882,13,2023,14,24,6,1,1.777302018839627,Often
